71538425827856	120	1	3211	16	6	0.18685767673621925	2022-04-06 10:44:12
71538425827856	120	1	3215	15	8	0.2488335925349922	2022-04-06 11:44:16
71538425827856	120	1	3201	15	7	0.21868166198063108	2022-04-06 12:44:21
71538425827856	120	1	3280	15	7	0.2134146341463415	2022-04-06 13:44:23
71538425827856	120	1	3197	16	7	0.21895527056615577	2022-04-06 14:44:27
71538425827856	120	1	3178	16	6	0.18879798615481436	2022-04-06 15:44:32
71538425827856	120	1	3164	16	6	0.18963337547408343	2022-04-06 16:44:36
71538425827856	120	1	3162	16	6	0.18975332068311196	2022-04-06 17:44:39
71538425827856	120	1	3176	16	6	0.1889168765743073	2022-04-06 18:44:45
71538425827856	120	1	3203	16	7	0.21854511395566653	2022-04-06 19:44:47
71538425827856	120	1	3113	17	6	0.19274012206874397	2022-04-06 20:44:51
71538425827856	120	1	3164	17	6	0.18963337547408343	2022-04-06 21:44:57
71538425827856	120	1	3154	17	7	0.22194039315155356	2022-04-06 22:44:59
71538425827856	120	1	3195	16	7	0.2190923317683881	2022-04-06 23:45:02
71538425827856	120	1	3102	17	6	0.19342359767891684	2022-04-07 00:45:14
71538425827856	120	1	3131	16	6	0.19163206643244968	2022-04-07 01:45:11
71538425827856	120	1	3176	15	6	0.1889168765743073	2022-04-07 02:45:15
71538425827856	120	1	3152	16	6	0.1903553299492386	2022-04-07 03:45:19
71538425827856	120	1	3162	16	6	0.18975332068311196	2022-04-07 04:45:23
71538425827856	120	1	3135	15	7	0.22328548644338117	2022-04-07 05:45:27
71538425827856	120	1	3162	14	6	0.18975332068311196	2022-04-07 06:45:30
71538425827856	120	1	3131	14	6	0.19163206643244968	2022-04-07 07:45:34
71538425827856	120	1	3152	14	6	0.1903553299492386	2022-04-07 08:45:39
71538425827856	120	1	3180	15	6	0.18867924528301888	2022-04-07 09:45:43
71538425827856	120	1	3199	15	7	0.2188183807439825	2022-04-07 10:45:46
71538425827856	120	1	3131	14	6	0.19163206643244968	2022-04-07 10:59:09
71538425827856	120	1	3131	14	7	0.2235707441711913	2022-04-07 11:09:00
71538425827856	120	1	3166	18	6	0.18951358180669614	2022-04-07 11:11:41
71538425827856	120	1	3221	16	997	30.953120149022045	2022-04-07 12:11:44
71538425827856	120	1	3221	17	998	30.984166407947843	2022-04-07 13:11:49
71538425827856	120	1	3242	17	987	30.444170265268355	2022-04-07 14:11:54
71538425827856	120	1	3232	19	988	30.56930693069307	2022-04-07 15:11:56
71538425827856	120	1	3232	17	968	29.950495049504948	2022-04-07 16:12:00
71538425827856	120	1	3228	18	959	29.708798017348204	2022-04-07 17:12:05
71538425827856	120	1	3249	19	947	29.14742997845491	2022-04-07 18:12:08
71538425827856	120	1	3217	18	968	30.090146098849864	2022-04-07 19:12:12
71538425827856	120	1	3223	17	969	30.065156686317096	2022-04-07 20:12:16
71538425827856	120	1	3223	17	969	30.065156686317096	2022-04-07 21:12:20
71538425827856	120	1	3263	16	981	30.064357952804166	2022-04-07 22:12:24
71538425827856	120	1	3223	16	969	30.065156686317096	2022-04-07 23:12:28
71538425827856	120	1	3219	18	968	30.071450761105933	2022-04-08 00:12:32
71538425827856	120	1	3223	18	949	29.44461681663047	2022-04-08 02:12:39
71538425827856	120	1	3223	17	950	29.4756438101148	2022-04-08 03:12:44
71538425827856	120	1	3226	17	951	29.47923124612523	2022-04-08 04:12:48
71538425827856	120	1	3223	17	941	29.196400868755816	2022-04-08 05:12:52
71538425827856	120	1	3223	17	940	29.165373875271488	2022-04-08 06:13:01
71538425827856	120	1	3232	17	942	29.146039603960393	2022-04-08 07:13:00
71538425827856	120	1	3230	17	939	29.071207430340557	2022-04-08 08:13:04
71538425827856	120	1	3230	17	929	28.761609907120743	2022-04-08 09:13:07
71538425827856	120	1	3236	18	921	28.461063040791103	2022-04-08 10:13:12
71538425827856	120	1	3240	18	921	28.425925925925927	2022-04-08 11:13:16
71538425827856	120	1	3228	18	909	28.15985130111524	2022-04-08 12:13:20
71538425827856	120	1	3242	17	913	28.161628624305983	2022-04-08 13:13:23
71538425827856	120	1	3211	18	923	28.74493927125506	2022-04-08 14:13:29
71538425827856	120	1	3242	18	930	28.685996298581124	2022-04-08 15:13:32
71538425827856	120	1	3302	18	960	29.073288915808597	2022-04-08 16:13:36
71538425827856	120	1	3232	18	930	28.774752475247524	2022-04-08 17:13:39
71538425827856	120	1	3232	18	921	28.496287128712872	2022-04-08 18:13:43
71538425827856	120	1	3232	18	923	28.558168316831683	2022-04-08 19:13:48
71538425827856	120	1	3236	18	923	28.522867737948083	2022-04-08 20:13:52
71538425827856	120	1	3230	18	922	28.544891640866872	2022-04-08 21:13:55
71538425827856	120	1	3230	18	932	28.85448916408669	2022-04-08 22:14:00
71538425827856	120	1	3226	18	941	29.169249845009297	2022-04-08 23:14:04
71538425827856	120	1	3223	18	941	29.196400868755816	2022-04-09 00:14:07
71538425827856	120	1	3226	18	941	29.169249845009297	2022-04-09 02:14:16
71538425827856	120	1	3219	17	938	29.139484311898105	2022-04-09 03:14:19
71538425827856	120	1	3226	18	941	29.169249845009297	2022-04-09 04:14:24
71538425827856	120	1	3226	18	942	29.200247985120892	2022-04-09 05:14:28
71538425827856	120	1	3228	18	942	29.182156133828997	2022-04-09 06:14:32
71538425827856	120	1	3230	17	941	29.13312693498452	2022-04-09 07:14:35
71538425827856	120	1	3236	18	932	28.80098887515451	2022-04-09 08:14:39
71538425827856	120	1	3249	18	931	28.654970760233915	2022-04-09 09:14:43
71538425827856	120	1	3238	19	931	28.752316244595427	2022-04-09 10:14:48
71538425827856	120	1	3242	17	931	28.716841455891423	2022-04-09 11:14:52
71538425827856	120	1	3234	17	941	29.09709338280767	2022-04-09 12:14:55
71538425827856	120	1	3315	19	957	28.868778280542983	2022-04-09 13:14:59
71538425827856	120	1	3255	19	931	28.602150537634408	2022-04-09 14:15:03
71538425827856	120	1	3249	18	932	28.68574946137273	2022-04-09 15:15:07
71538425827856	120	1	3244	19	921	28.390875462392106	2022-04-09 16:15:11
71538425827856	120	1	3236	19	921	28.461063040791103	2022-04-09 17:15:15
71538425827856	120	1	3236	18	922	28.491965389369593	2022-04-09 18:15:19
71538425827856	120	1	3232	18	922	28.527227722772274	2022-04-09 19:15:23
71538425827856	120	1	3232	18	922	28.527227722772274	2022-04-09 20:15:27
71538425827856	120	1	3223	19	911	28.265591064225877	2022-04-09 21:15:31
71538425827856	120	1	3226	19	913	28.301301921884686	2022-04-09 22:15:35
71538425827856	120	1	3223	19	912	28.29661805771021	2022-04-09 23:15:39
71538425827856	120	1	3223	18	912	28.29661805771021	2022-04-10 00:15:44
71538425827856	120	1	3274	18	918	28.03909590714722	2022-04-10 02:15:51
71538425827856	120	1	3219	19	901	27.990059024541786	2022-04-10 03:15:55
71538425827856	120	1	3207	18	900	28.06361085126286	2022-04-10 04:15:59
